67.31673296996375,50.68036282083517,-2.7215341627346668 
65.13625438705637,50.97919095604274,-4.741577915476085 
67.53355639686596,50.3766370350812,-2.6509142458627 
69.18006195821546,47.99541293729333,0.0212978262465513 
64.74242803316683,50.63886412208069,-3.269664218362127 
68.0155147510852,49.49114550351931,-0.20849321211983063 
67.90899561473023,49.17935609956792,-0.37252980566371163 
68.01553627187634,49.503412270077646,-0.4925891911725633 
68.11560800384113,48.937525587046736,-0.07387244887526068 
64.859098115185,50.32010878506327,-3.2765470167213557 
68.2559648336156,49.01533045650752,-0.5465566988592534 
67.92511065149056,48.83350176754238,-0.16329380594539655 
68.01180806159851,49.334428225808594,-0.618864971277739 
68.21737438851555,49.06292898834547,-0.2839628569941388 
68.02683596074644,49.335901065982895,-0.15489736034603907 
68.01180806159851,49.334428225808594,-0.618864971277739 
68.21522216048221,49.064218308815676,-0.28577080690331 
68.07339817817682,49.29321279044615,-0.8530035067345936 
68.07339817817682,49.29321279044615,-0.8530035067345936 
68.07339817817682,49.29321279044615,-0.8530035067345936 
68.0496041961521,49.38837271231365,-0.6218116166517218 
68.00975774244603,49.335669255702776,-0.6206147079990059 
68.44501298791978,50.21371437148106,-1.0641620962949583 
68.5491585900932,50.168115591908354,-1.2785191888560705 
